"Que tal","Potencial cliente"
"Entendido","Potencial cliente"
"necesito ir a mall marina 1086","Cotizando"
"me pueden ayudar?","Potencial cliente"
"ida y vuelta","Cotizando"
"necesito ir a calle vergara 755","Cotizando"
"me explican el servicio?","Potencial cliente"
"¿Incluye maletas grandes?","Cotizando"
"precio para a cerro concepción 387","Cotizando"
"a eso de las 23:15 hrs","Cotizando"
"a las 00hrs","Cotizando"
"Ayuda por favor","Potencial cliente"
"salida el 02/12","Cotizando"
"Buenas noches","Potencial cliente"
"origen: avenida central 1537, destino: chillán centro 132","Cotizando"
"tengo una pregunta","Potencial cliente"
"genial","Potencial cliente"
"atienden hoy?","Potencial cliente"
"Quiero consultar por un viaje","Potencial cliente"
"cuanto cuesta ir a Puerto Montt desde Copiapó","Cotizando"
"¿Hacen traslados al aeropuerto?","Potencial cliente"
"cuanto cuesta ir a San Felipe desde Los Andes","Cotizando"
"origen: plaza de armas 2226, destino: avenida libertad 2584","Cotizando"
"Hola","Potencial cliente"
"Ayuda por favor","Potencial cliente"
"¿Se puede pagar con tarjeta?","Cotizando"
"genial","Potencial cliente"
"precio de Osorno a Los Andes","Cotizando"
"cotización para de Puerto Montt a Temuco","Cotizando"
"Consulta rápida de viaje","Potencial cliente"
"necesito ir a calle arlegui 132","Cotizando"
"Quisiera cotizar un traslado de Temuco a Villa Alemana","Cotizando"
"Necesito un traslado desde desde mall plaza la serena 2591 hasta 1 norte 236","Cotizando"
"información por favor","Potencial cliente"
"están disponibles?","Potencial cliente"
"precio de Valdivia a Temuco","Cotizando"
"Hola buenos días","Potencial cliente"
"hola, valor para ir a a providencia 1455","Cotizando"
"cuanto cuesta ir a Osorno desde Rancagua","Cotizando"
"Hola buenos días","Potencial cliente"
"¿Se puede pagar con tarjeta?","Cotizando"
"tienen servicio de transporte?","Potencial cliente"
"están disponibles?","Potencial cliente"
"Consulta rápida","Potencial cliente"
"necesito ir a 4 poniente 72","Cotizando"
"Buenas tardes","Potencial cliente"
"cuanto cuesta ir a Arica desde Viña del Mar","Cotizando"
"tengo una pregunta","Potencial cliente"
"valor para ir desde talca centro 2891 hasta costanera center 1231","Cotizando"
"precio de Coquimbo a Viña del Mar","Cotizando"
"cuanto cuesta ir a Talca desde Coquimbo","Cotizando"
"Muy amable","Potencial cliente"
"Buenas tardes","Potencial cliente"
"valor de desde chillán centro 2131 hasta ovalle plaza de armas 678","Cotizando"
"origen: mall plaza trébol 176, destino: calle san martín 2730","Cotizando"
"origen: av. balmaceda 2361, destino: plaza de armas 1892","Cotizando"
"Gracias","Potencial cliente"
"Vale","Potencial cliente"
"tienen disponibilidad?","Potencial cliente"
"necesito ir a camino real 2466","Cotizando"
"Necesito un traslado desde de Talca a Reñaca","Cotizando"
"cuanto cuesta ir a Copiapó desde Coquimbo","Cotizando"
"cuanto sale de Osorno a Copiapó","Cotizando"
"¿Incluyen espera?","Cotizando"
"Que tal","Potencial cliente"
"me puedes dar el precio para ir a desde simón bolívar 1200 hasta ovalle plaza de armas 2898","Cotizando"
"¿Se puede pagar con transferencia?","Cotizando"
"genial","Potencial cliente"
"ida y vuelta","Cotizando"
"cómo agendo?","Potencial cliente"
"Muchas gracias","Potencial cliente"
"cómo agendo?","Potencial cliente"
"cómo funciona?","Potencial cliente"
"cómo agendo?","Potencial cliente"
"Gracias","Potencial cliente"
"hola, precio de desde curicó centro 2586 hasta mall marina 2859","Cotizando"
"de las condes 2280 a calle 10 2232","Cotizando"
"me explican el servicio?","Potencial cliente"
"de avenida 1 2652 a 1 norte 637","Cotizando"
"origen: av. balmaceda 77, destino: 1 sur 1786","Cotizando"
"Traslado de desde alameda 2922 hasta 4 poniente 57","Cotizando"
"¿Se puede pagar con tarjeta?","Cotizando"
"cuanto cuesta ir a Puerto Varas desde Coquimbo","Cotizando"
"ok gracias","Potencial cliente"
"Ayuda por favor","Potencial cliente"
"Quiero un presupuesto a plaza de armas 1036","Cotizando"
"hora 21hrs","Cotizando"
"Hola, buenas tardes","Potencial cliente"
"de av. balmaceda 1458 a avenida libertad 1034","Cotizando"
"ya","Potencial cliente"
"ayuda","Potencial cliente"
"Muy amable","Potencial cliente"
"cuanto sale de Valparaíso a Osorno","Cotizando"
"Buenas tardes","Potencial cliente"
"Necesito consultar algo","Potencial cliente"
"origen: 15 norte 995, destino: parque arauco 2350","Cotizando"
"hola, valor para ir a de Talcahuano a Coquimbo","Cotizando"
"Quiero consultar por un viaje","Potencial cliente"
"¿Incluye peajes?","Cotizando"
"hacen viajes?","Potencial cliente"
"de av. brasil 778 a cerro alegre 2720","Cotizando"
"precio de Curicó a Iquique","Cotizando"
"hora 08hrs","Cotizando"
"necesito ir a alameda 635","Cotizando"
"Hola","Potencial cliente"
"Buenas tardes","Potencial cliente"
"hola, precio de desde aeropuerto carriel sur 1715 hasta nueva libertad 2684","Cotizando"
"ida y vuelta","Cotizando"
"Hola buenos días","Potencial cliente"
"necesito ir a calle arlegui 198","Cotizando"
"ayuda","Potencial cliente"
"de pedro montt 2506 a av. los carrera 1236","Cotizando"
"¿Incluye maletas grandes?","Cotizando"
"de gregorio marañon 137 a avenida libertad 2077","Cotizando"
"precio de Viña del Mar a Antofagasta","Cotizando"
"Entendido","Potencial cliente"
"Cotización traslado urgente desde pedro montt 1450 hasta picarte 600","Cotizando"
"Buenas noches","Potencial cliente"
"necesito cotizar desde las condes 2764 hasta av. brasil 91","Cotizando"
"necesito ir a curicó centro 163","Cotizando"
"Quiero consultar por un viaje","Potencial cliente"
"hacen viajes?","Potencial cliente"
"para 12 pasajeros","Cotizando"
"tienen servicio de transporte?","Potencial cliente"
"necesito ir a 10 oriente 469","Cotizando"
"origen: avenida argentina 981, destino: miraflores 1917","Cotizando"
"Consulta rápida","Potencial cliente"
"precio de Villa Alemana a Coquimbo","Cotizando"
"Necesito consultar algo","Potencial cliente"
"Hola, buenas tardes","Potencial cliente"
"necesito ir a picarte 1231","Cotizando"
"estoy interesado","Potencial cliente"
"Hola, buenas tardes","Potencial cliente"
"somos 1 adultos y 1 niño","Cotizando"
"ayuda","Potencial cliente"
"de valle del elqui 64 a calle san martín 1827","Cotizando"
"necesito cotizar desde 4 poniente 591 hasta alameda 727","Cotizando"
"origen: calle antofagasta 541, destino: cerro concepción 1857","Cotizando"
"Necesito un traslado desde desde 12 norte 2996 hasta barrio histórico 2231","Cotizando"
"OK","Potencial cliente"
"es una consulta","Potencial cliente"
"necesito ir a puerto montt centro 1641","Cotizando"
"tienen servicio de transporte?","Potencial cliente"
"origen: 1 sur 2186, destino: calle maipú 2616","Cotizando"
"precio de Reñaca a Arica","Cotizando"
"necesito ir a costanera center 1787","Cotizando"
"viaje de ida","Cotizando"
"Buenas tardes","Potencial cliente"
"necesito un movil para desde providencia 2760 hasta cerro alegre 1460","Cotizando"
"Que tal","Potencial cliente"
"origen: calle san martín 2332, destino: costanera center 1990","Cotizando"
"ayuda","Potencial cliente"
"precio de Iquique a Osorno","Cotizando"
"necesito info","Potencial cliente"
"precio de Quilpué a Coquimbo","Cotizando"
"necesito ir a calle san martín 1570","Cotizando"
"cuanto sale para av. costanera 221","Cotizando"
"Hola, buenas tardes","Potencial cliente"
"cuanto cuesta ir a Los Andes desde Puerto Montt","Cotizando"
"cuanto sale de Temuco a Puerto Varas","Cotizando"
"necesito ir a las condes 2763","Cotizando"
"cómo agendo?","Potencial cliente"
"tienen servicio de transporte?","Potencial cliente"
"atienden hoy?","Potencial cliente"
"cuanto sale para miraflores 2779","Cotizando"
"Listo","Potencial cliente"
"¿Tiempo estimado?","Cotizando"
"tengo una duda","Potencial cliente"
"Muchas gracias","Potencial cliente"
"cuanto sale para 14 poniente 363","Cotizando"
"Hola, cómo estás?","Potencial cliente"
"Buenas noches","Potencial cliente"
"¿Tiempo estimado?","Cotizando"
"de camino real 2283 a providencia 38","Cotizando"
"¿Hacen traslados al aeropuerto?","Potencial cliente"
"Perfecto, gracias","Potencial cliente"
"Hola, cómo estás?","Potencial cliente"
"estoy interesado","Potencial cliente"
"cómo funciona?","Potencial cliente"
"Buenas noches","Potencial cliente"
"Buenas noches","Potencial cliente"
"hola, precio para ir de desde av. costanera 1866 hasta av. italia 931","Cotizando"
"Hola","Potencial cliente"
"de calle quillota 2179 a gregorio marañon 1676","Cotizando"
"Holaaa","Potencial cliente"
"precio de Chicureo a Valdivia","Cotizando"
"de aeropuerto carriel sur 2253 a av. matucana 2235","Cotizando"
"cuanto cuesta ir a Coquimbo desde Chillán","Cotizando"
"Buenas noches","Potencial cliente"
"Que tal","Potencial cliente"
"ya","Potencial cliente"
"hora 02:45 hrs","Cotizando"
"tengo una duda","Potencial cliente"
"somos 4","Cotizando"
"necesito ir a pedro montt 1363","Cotizando"
"necesito un movil para de Valdivia a Talcahuano","Cotizando"
"valor de a calle arlegui 2535","Cotizando"
"estoy interesado","Potencial cliente"
"direccion de origen desde avenida españa 2410 hasta reñaca 2815","Cotizando"
"cuanto sale un viaje a desde avenida libertad 1508 hasta avenida del mar 1148","Cotizando"
"Buenas","Potencial cliente"
"Holaaa","Potencial cliente"
"Necesito un traslado desde de Rancagua a San Felipe","Cotizando"
"necesito ir a desde providencia 873 hasta avenida españa 2230","Cotizando"
"hora 06:45","Cotizando"
"origen: parque o'higgins 2891, destino: chillán centro 1380","Cotizando"
"Cotización para ir de desde calle vergara 2970 hasta estación central 405","Cotizando"
"Buenas noches","Potencial cliente"
"están disponibles?","Potencial cliente"
"Hola equipo","Potencial cliente"
"Buenas tardes","Potencial cliente"
"cuanto cuesta ir a Villa Alemana desde Antofagasta","Cotizando"
"cuanto sale un viaje a de Valdivia a Chillán","Cotizando"
"de costanera center 1245 a plaza sotomayor 804","Cotizando"
"¿Hacen traslados al aeropuerto?","Potencial cliente"
"Quiero consultar por un viaje","Potencial cliente"
"precio de Chillán a Talcahuano","Cotizando"
"origen: calle errázuriz 181, destino: baquedano 2309","Cotizando"
"hacen viajes?","Potencial cliente"
"Hola","Potencial cliente"
"cuanto sale un viaje a a calle maipú 92","Cotizando"
"cuanto cuesta ir a Iquique desde Rancagua","Cotizando"
"de aeropuerto arturo merino 2471 a parque o'higgins 2553","Cotizando"
"Buenas tardes","Potencial cliente"
"están disponibles?","Potencial cliente"
"Buenas tardes","Potencial cliente"
"ya","Potencial cliente"
"necesito info","Potencial cliente"
"Hola!","Potencial cliente"
"origen: calle 10 463, destino: calle arlegui 2023","Cotizando"
"cotízame de Reñaca a Viña del Mar","Cotizando"
"Qué servicio ofrecen?","Potencial cliente"
"Buenas noches","Potencial cliente"
"de baquedano 2394 a 12 norte 1395","Cotizando"
"Cotización para ir de de Valdivia a Valparaíso","Cotizando"
"origen: aeropuerto arturo merino 2387, destino: gregorio marañon 86","Cotizando"
"Muy amable","Potencial cliente"
"de mall marina 2526 a faro monumental 2218","Cotizando"
"Hola!","Potencial cliente"
"cotízame desde cerro alegre 1485 hasta calle maipú 721","Cotizando"
"cuanto sale para av. apoquindo 2479","Cotizando"
"estoy interesado","Potencial cliente"
"tengo una pregunta","Potencial cliente"
"cuanto sale un viaje a de Quilpué a Ovalle","Cotizando"
"cuanto sale para mercado central 2557","Cotizando"
"Necesito un traslado desde de Ovalle a Curicó","Cotizando"
"Buenos días","Potencial cliente"
"Holaaa","Potencial cliente"
"tienen disponibilidad?","Potencial cliente"
"Listo","Potencial cliente"
"origen: chillán centro 1412, destino: providencia 2143","Cotizando"
"están disponibles?","Potencial cliente"
"Que tal","Potencial cliente"
"cuanto sale para talca centro 1474","Cotizando"
"precio de Los Andes a Puerto Montt","Cotizando"
"Buenas","Potencial cliente"
"ya","Potencial cliente"
"Hola!","Potencial cliente"
"super","Potencial cliente"
"cuanto cuesta ir a Chicureo desde Puerto Montt","Cotizando"
"Holaaa","Potencial cliente"
"Hola","Potencial cliente"
"precio de Reñaca a Antofagasta","Cotizando"
"valor de desde santiago centro 2648 hasta av. los carrera 2006","Cotizando"
"genial","Potencial cliente"
"para 1 pasajeros","Cotizando"
"origen: calle san martín 2456, destino: avenida libertad 2183","Cotizando"
"Que tal","Potencial cliente"
"para el día 06 de February","Cotizando"
"Quisiera cotizar un traslado a 15 norte 869","Cotizando"
"Cotización traslado urgente a parque o'higgins 1624","Cotizando"
"Buenas noches","Potencial cliente"
"¿Hacen traslados al aeropuerto?","Potencial cliente"
"cómo funciona?","Potencial cliente"
"Hola, buenas tardes","Potencial cliente"
"Qué servicio ofrecen?","Potencial cliente"
"precio de Puerto Varas a Reñaca","Cotizando"
"precio para de Talcahuano a Viña del Mar","Cotizando"
"de calle san martín 1385 a mall plaza trébol 990","Cotizando"
"voy a de Antofagasta a Valdivia","Cotizando"
"precio de Osorno a Arica","Cotizando"
"de calle errázuriz 136 a gregorio marañon 538","Cotizando"
"Buenas noches","Potencial cliente"
"me puedes dar el precio para ir a a simón bolívar 346","Cotizando"
"hacen viajes?","Potencial cliente"
"Hola buenos días","Potencial cliente"
"origen: calle arlegui 1494, destino: nueva imperial 477","Cotizando"
"me interesaría saber","Potencial cliente"
"Buenas tardes","Potencial cliente"
"precio de San Felipe a Puerto Montt","Cotizando"
"Necesito consultar algo","Potencial cliente"
"¿Se puede pagar con tarjeta?","Cotizando"
"necesito ir a manso de velasco 961","Cotizando"
"precio de Valdivia a Talca","Cotizando"
"origen: avenida 1 1257, destino: osorno terminal 288","Cotizando"
"cuanto cuesta ir a Los Andes desde Rancagua","Cotizando"
"Hola","Potencial cliente"
"¿Hacen traslados al aeropuerto?","Potencial cliente"
"atienden hoy?","Potencial cliente"
"Hola","Potencial cliente"
"Hola","Potencial cliente"
"precio de Chillán a Osorno","Cotizando"
"Muy amable","Potencial cliente"
"cuanto cuesta ir a Reñaca desde Valdivia","Cotizando"
"cuanto cuesta ir a Chicureo desde Osorno","Cotizando"
"Perfecto, gracias","Potencial cliente"
"Quisiera cotizar un traslado de La Serena a San Felipe","Cotizando"
"precio de un viaje a a mall plaza la serena 2624","Cotizando"
"cuanto cuesta ir a Concepción desde Quilpué","Cotizando"
"de calle maipú 2966 a avenida central 2782","Cotizando"
"necesito ir a mall plaza trébol 2261","Cotizando"
"Tengo una consulta","Potencial cliente"
"atienden hoy?","Potencial cliente"
"Cotización traslado urgente de Antofagasta a Iquique","Cotizando"
"atienden hoy?","Potencial cliente"
"cuanto cuesta ir a Concepción desde Temuco","Cotizando"
"tienen servicio de transporte?","Potencial cliente"
"cuanto cuesta ir a Chicureo desde Valdivia","Cotizando"
"destino es de Villa Alemana a Temuco","Cotizando"
"¿Hacen traslados al aeropuerto?","Potencial cliente"
"origen: parque o'higgins 373, destino: calle arlegui 2975","Cotizando"
"de plaza de armas 2285 a cerro concepción 1282","Cotizando"
"Hola, cómo estás?","Potencial cliente"
"Buenas noches","Potencial cliente"
"cuanto cuesta ir a Iquique desde Puerto Montt","Cotizando"
"Consulta rápida","Potencial cliente"
"hacen viajes?","Potencial cliente"
"tienen servicio de transporte?","Potencial cliente"
"solo ida","Cotizando"
"Tengo una consulta","Potencial cliente"
"Hola","Potencial cliente"
"información por favor","Potencial cliente"
"hacen viajes?","Potencial cliente"
"Hola, cómo estás?","Potencial cliente"
"me interesaría saber","Potencial cliente"
"salida a las 00:45","Cotizando"
"precio de un viaje a desde chillán centro 1897 hasta 10 oriente 1743","Cotizando"
"necesito factura","Cotizando"
"Hola!","Potencial cliente"
"Buenas noches","Potencial cliente"
"precio de Antofagasta a Ovalle","Cotizando"
"cuanto cuesta ir a Arica desde Temuco","Cotizando"
"Buenas tardes","Potencial cliente"
"¿Tiempo estimado?","Cotizando"
"necesito un movil para a santiago centro 212","Cotizando"
"me explican el servicio?","Potencial cliente"
"estoy interesado","Potencial cliente"
