chat_id,msg_idx,window_text,label
gen_43,4,"ida y vuelta somos 40 origen Av. Perú 617, Valparaíso fecha 24 de noviembre de 2025 hora 19:00 destino Av. Perú 2318, Santiago maletas grandes...",Cotización generada
gen_558,0,"ida y vuelta ; origen Av. Providencia 1260, Valparaíso ; somos 40 ; fecha 12/04/2026 ; hora 07:45 ; destino O'Higgins 1440, La Serena",Cotización generada
gen_337,1,"destino Baquedano 1253, Valparaíso / origen Av. Perú 426, Viña del Mar / somos 1 / hora 13:30 / fecha 08/10/2025 / ida y vuelta.",Cotización generada
pot_158,2,buenos días / mi nombre es Juan / RUT 19.382.382-8 / mi correo es juan@outlook.com...,Potencial cliente
gen_470,1,"somos 30 origen Alameda 1932, Antofagasta hora 18:15 fecha 22/07/2025 destino Los Carrera 1404, Antofagasta ida y vuelta",Cotización generada
pot_151,1,Buenas ; mi nombre es miguel,Potencial cliente
cot_573,2,Solo ida somos 10 me ayudan con la cotización,Cotizando
gen_173,2,"destino Los Carrera 2485, Valparaíso hora 22:45 origen Baquedano 523, Temuco fecha 29/09/2025 ida y vuelta somos 6 🙌",Cotización generada
pot_498,0,qué tal ; me interesa el servicio? ; mi correo es jorge@outlook.com.,Potencial cliente
pot_30,2,buenas noches / mi correo es pedro43@yahoo.com,Potencial cliente
gen_380,1,"hora 11:30 ida y vuelta somos 10 origen Av. Providencia 655, Viña del Mar fecha 11/07/2025 destino Av. San Martín 2331, Concepción 👍",Cotización generada
gen_179,5,"destino Baquedano 971, Antofagasta somos 6 hora 10:15 origen O'Higgins 2372, La Serena fecha 26/01/2026 solo ida maletas grandes",Cotización generada
pot_585,1,hola! ; mi correo es juan47@outlook.com...,Potencial cliente
pot_305,2,Hola ; me gustaría cotizar? 👍 ; mi correo es jorge@outlook.com,Potencial cliente
pot_568,3,Qué tal 😊,Potencial cliente
cot_381,0,"origen Av. Perú 1895, Rancagua / destino Av. Providencia 759, Concepción 👍",Cotizando
cot_248,0,Fecha 26/06/2026 / somos 3,Cotizando
gen_545,2,"destino Av. San Martín 931, Viña del Mar solo ida somos 8 origen Av. Perú 52, Viña del Mar fecha 26/03/2025 hora 08:45",Cotización generada
pot_376,3,hola! ; me ayudan con info? 🙌 ; mi correo es daniel@yahoo.com,Potencial cliente
gen_463,4,"Solo ida destino av. providencia 177, valparaíso fecha 01/05/2025 hora 06:15 origen av. kennedy 2399, viña del mar somos 4",Cotización generada
cot_589,0,"Origen alameda 2204, santiago fecha 01 de noviembre de 2026",Cotizando
cot_391,4,"Origen los carrera 2132, valparaíso | fecha 22/08/2025 😊",Cotizando
gen_221,3,"Fecha 05 de abril de 2026 somos 1 ida y vuelta origen av. san martín 1383, valparaíso destino av. kennedy 1500, santiago hora 22:45 🙌",Cotización generada
cot_33,2,"Origen av. san martín 493, valparaíso fecha 10/08/2026 me ayudan con la cotización.",Cotizando
gen_161,5,"Ida y vuelta ; hora 12:45 ; fecha 20/10/2026 ; somos 15 ; origen av. kennedy 2249, concepción ; destino baquedano 240, antofagasta ; con aire acondicionado",Cotización generada
gen_90,2,"Hora 09:15 fecha 18/11/2025 somos 1 solo ida origen o'higgins 2269, rancagua destino los carrera 1086, valparaíso con factura",Cotización generada
pot_473,1,hola 👍,Potencial cliente
gen_257,5,"destino O'Higgins 1520, Rancagua - ida y vuelta - somos 2 - hora 10:30 - origen O'Higgins 1241, Santiago - fecha 28/07/2025 😊",Cotización generada
pot_463,3,holaaa cómo lo hago?,Potencial cliente
gen_284,2,"origen Av. Perú 2323, Antofagasta | hora 22:15 | fecha 07 de enero de 2026 | somos 10 | destino Av. Providencia 888, Temuco | ida y vuelta",Cotización generada
cot_533,1,solo ida somos 6 me ayudan con la cotización 😊,Cotizando
cot_526,3,"Buenos días - origen alameda 284, valparaíso - destino alameda 86, santiago - somos 4 👍",Cotizando
pot_250,1,buenas noches,Potencial cliente
gen_397,1,"HORA 08:45 / FECHA 03/07/2026 / IDA Y VUELTA / ORIGEN AV. PERÚ 1947, SANTIAGO / DESTINO AV. PERÚ 998, TEMUCO / SOMOS 30",Cotización generada
gen_589,0,"Hora 12:45 | ida y vuelta | somos 30 | destino alameda 1710, temuco | fecha 24 de marzo de 2025 | origen los carrera 67, antofagasta!!",Cotización generada
gen_235,5,"origen Los Carrera 1441, Viña del Mar solo ida somos 2 fecha 14 de diciembre de 2025 hora 20:30 destino Av. Kennedy 2376, Santiago",Cotización generada
cot_143,2,buenas noches | fecha 06 de febrero de 2025 | somos 2 | me ayudan con la cotización 😊,Cotizando
cot_513,0,"ORIGEN BAQUEDANO 1606, TEMUCO FECHA 05/03/2025",Cotizando
gen_574,2,"destino Av. San Martín 1215, Temuco ; solo ida ; origen Av. Kennedy 1455, Concepción ; fecha 29/08/2026 ; hora 08:00 ; somos 12.",Cotización generada
pot_313,0,holaaa 🙌,Potencial cliente
pot_194,2,Hola ; mi nombre es daniel,Potencial cliente
gen_442,3,"fecha 22 de enero de 2025 / destino Av. Kennedy 741, Temuco / somos 50 / origen Av. Perú 366, Valparaíso / ida y vuelta / hora 21:15 😊",Cotización generada
cot_332,1,FECHA 11/06/2026 SOMOS 10,Cotizando
cot_490,0,ida y vuelta - somos 40 - me ayudan con la cotización,Cotizando
pot_478,3,qué tal mi nombre es María,Potencial cliente
cot_17,0,"Origen av. perú 27, concepción - destino av. kennedy 742, la serena - somos 3 - me ayudan con la cotización 🙌...",Cotizando
pot_440,0,hola | me pueden orientar?!!,Potencial cliente
cot_93,3,"hola destino Los Carrera 405, Rancagua hora 17:45 🙌",Cotizando
gen_362,3,"destino Los Carrera 2005, Valparaíso - solo ida - fecha 03 de agosto de 2026 - somos 10 - origen Av. Perú 418, La Serena - hora 11:30",Cotización generada
cot_296,4,fecha 20/10/2025 - somos 3 - me ayudan con la cotización,Cotizando
cot_288,1,"destino Av. Kennedy 609, Temuco / hora 10:45 👋...",Cotizando
gen_284,4,"somos 30 / hora 17:30 / origen Av. Providencia 1605, La Serena / destino Av. Perú 1978, Valparaíso / solo ida / fecha 16/06/2026!",Cotización generada
gen_17,1,"origen Av. San Martín 569, Rancagua / fecha 18/05/2026 / somos 8 / solo ida / hora 22:30 / destino Baquedano 2482, Valparaíso 👋",Cotización generada
gen_55,0,"Destino alameda 1826, la serena fecha 11/12/2025 somos 30 hora 13:45 origen o'higgins 212, la serena solo ida 👋",Cotización generada
cot_127,0,"ORIGEN LOS CARRERA 2436, VALPARAÍSO / DESTINO AV. KENNEDY 203, ANTOFAGASTA 👍",Cotizando
pot_596,0,buenas noches - mi nombre es Juan - RUT 21.563.303-k,Potencial cliente
cot_413,4,"Buenos días ; origen baquedano 849, concepción ; destino los carrera 1723, rancagua 👋",Cotizando
pot_341,0,Buenas noches,Potencial cliente
pot_52,1,Qué tal / necesito información? 🙌 / mi correo es sofía8@hotmail.com!,Potencial cliente
gen_36,4,"Somos 40 / origen o'higgins 254, temuco / hora 15:15 / fecha 26/10/2026 / ida y vuelta / destino alameda 1414, la serena / dos sillas para niños 👋",Cotización generada
gen_229,5,"somos 25 - ida y vuelta - fecha 18/01/2026 - destino Av. San Martín 2445, Rancagua - hora 13:45 - origen O'Higgins 71, Santiago 😊",Cotización generada
gen_338,4,"Hora 21:30 | somos 25 | ida y vuelta | origen alameda 1878, temuco | fecha 29 de septiembre de 2026 | destino av. perú 1982, concepción",Cotización generada
cot_158,4,"Origen alameda 220, concepción | fecha 23/01/2026 😊",Cotizando
cot_217,0,fecha 16/08/2025 somos 6...,Cotizando
cot_460,2,fecha 25/01/2025 | somos 10,Cotizando
cot_402,0,Fecha 21/09/2026 ; somos 6,Cotizando
pot_43,3,buenos días mi nombre es Sofía!!,Potencial cliente
pot_402,0,buenas tardes | me ayudan con info? 🙌!,Potencial cliente
pot_320,3,buenos días,Potencial cliente
cot_103,1,"origen Av. Perú 654, Antofagasta destino Av. Perú 1309, Antofagasta",Cotizando
gen_224,2,"hora 22:30 / origen Av. Perú 2233, Rancagua / solo ida / somos 15 / destino O'Higgins 1284, Santiago / fecha 16/10/2026...",Cotización generada
gen_14,1,"Origen av. san martín 1051, la serena | ida y vuelta | hora 16:45 | destino av. perú 1206, valparaíso | somos 2 | fecha 23 de enero de 2026 👍!",Cotización generada
gen_566,5,"somos 15 ; solo ida ; origen Los Carrera 603, Valparaíso ; hora 22:15 ; destino Av. San Martín 1754, Viña del Mar ; fecha 24/05/2026 🙌",Cotización generada
cot_347,4,fecha 29/05/2025 - somos 30!,Cotizando
pot_223,0,Buenas noches.,Potencial cliente
cot_265,2,"destino Av. Providencia 514, Santiago hora 20:30 🙌",Cotizando
cot_3,2,BUENAS TARDES | FECHA 08/08/2026 | SOMOS 3 | ME AYUDAN CON LA COTIZACIÓN 👋,Cotizando
pot_457,0,BUENAS TARDES | MI NOMBRE ES VALENTINA | RUT 13.370.441-1!,Potencial cliente
gen_567,4,"DESTINO BAQUEDANO 769, TEMUCO / ORIGEN LOS CARRERA 1171, TEMUCO / IDA Y VUELTA / HORA 16:30 / SOMOS 20 / FECHA 23/02/2026 😊",Cotización generada
pot_328,1,holaaa 👋,Potencial cliente
pot_80,2,hola | me interesa el servicio? 👍,Potencial cliente
gen_86,3,"hora 19:00 - somos 30 - ida y vuelta - destino Baquedano 330, La Serena - fecha 10/07/2026 - origen Av. Kennedy 1681, Temuco - dos sillas para niños 🙌",Cotización generada
pot_362,1,buenos días 👍!,Potencial cliente
pot_245,0,hola me interesa el servicio? 👍,Potencial cliente
pot_434,2,BUENOS DÍAS,Potencial cliente
cot_264,4,holaaa | fecha 07/11/2026 | somos 8 👋!,Cotizando
gen_109,1,"HORA 18:30 | IDA Y VUELTA | FECHA 09/11/2026 | DESTINO BAQUEDANO 951, VIÑA DEL MAR | ORIGEN AV. PROVIDENCIA 189, RANCAGUA | SOMOS 30.",Cotización generada
gen_599,1,"destino O'Higgins 125, Temuco ida y vuelta somos 4 fecha 14/08/2025 hora 16:30 origen Av. Kennedy 1818, La Serena 🙌",Cotización generada
pot_72,1,Buenas mi nombre es jorge rut 19.277.055-2,Potencial cliente
pot_395,0,Buenas,Potencial cliente
cot_175,0,"ORIGEN AV. PERÚ 84, TEMUCO / DESTINO AV. PERÚ 2349, VIÑA DEL MAR 👋",Cotizando
cot_494,4,"Origen av. perú 350, antofagasta ; destino alameda 1927, rancagua",Cotizando
pot_568,3,buenas!,Potencial cliente
cot_191,0,"buenos días / origen Av. Providencia 1103, Rancagua / destino Baquedano 2475, Viña del Mar / somos 10",Cotizando
pot_7,3,Buenas tardes - mi nombre es camila - rut 17.884.179-7 - mi correo es camila@gmail.com,Potencial cliente
cot_374,4,"ORIGEN AV. PERÚ 480, VALPARAÍSO DESTINO AV. KENNEDY 266, CONCEPCIÓN SOMOS 50 ME AYUDAN CON LA COTIZACIÓN 😊",Cotizando
gen_110,4,"somos 4 - fecha 30/09/2026 - hora 09:30 - solo ida - destino Alameda 2474, Rancagua - origen Av. Kennedy 1415, Rancagua",Cotización generada
pot_326,2,buenos días - mi nombre es María - mi correo es maría@gmail.com,Potencial cliente
gen_155,3,"somos 6 - hora 19:45 - destino Los Carrera 191, Viña del Mar - fecha 06/08/2025 - ida y vuelta - origen Baquedano 1290, Concepción - con aire acondicionado 👋",Cotización generada
cot_26,2,"origen Los Carrera 804, Viña del Mar / destino Av. San Martín 1458, La Serena / somos 30",Cotizando
cot_174,4,ida y vuelta - somos 30 🙌,Cotizando
pot_459,0,holaaa - me interesa el servicio? 😊 - mi correo es valentina@gmail.com.,Potencial cliente
pot_152,0,hola! 🙌 mi correo es miguel@yahoo.com,Potencial cliente
pot_268,3,Holaaa ; mi nombre es ana!,Potencial cliente
gen_434,4,"Fecha 14 de junio de 2025 / hora 13:30 / origen alameda 796, rancagua / somos 8 / destino baquedano 48, rancagua / ida y vuelta",Cotización generada
gen_120,5,"hora 17:30 - somos 1 - origen Av. San Martín 2449, La Serena - destino Av. Perú 474, Santiago - fecha 21/12/2026 - ida y vuelta 👋",Cotización generada
gen_265,2,"origen Alameda 326, Concepción - somos 50 - hora 22:30 - destino Av. San Martín 251, Antofagasta - ida y vuelta - fecha 12/10/2026 😊...",Cotización generada
pot_87,3,qué tal,Potencial cliente
gen_586,1,"destino Los Carrera 1627, Antofagasta somos 1 hora 22:00 origen O'Higgins 754, Antofagasta ida y vuelta fecha 10/06/2025 🙌",Cotización generada
cot_408,4,"origen Baquedano 2409, Concepción - destino Av. San Martín 2430, La Serena",Cotizando
gen_450,2,"Fecha 21/11/2025 ida y vuelta hora 10:00 destino baquedano 1152, la serena origen alameda 2296, concepción somos 15 👍",Cotización generada
cot_68,2,BUENAS FECHA 29/01/2026 SOMOS 2 ME AYUDAN CON LA COTIZACIÓN,Cotizando
pot_311,0,BUENOS DÍAS ; HAY CUPOS? 👋,Potencial cliente
pot_166,1,buenas noches - mi nombre es Carla - RUT 6.730.770-9,Potencial cliente
cot_210,2,buenas noches ida y vuelta somos 25,Cotizando
gen_375,3,"hora 09:15 / solo ida / origen Los Carrera 779, Viña del Mar / somos 2 / destino O'Higgins 444, Rancagua / fecha 18/06/2025",Cotización generada
gen_0,0,"hora 19:00 / origen Baquedano 1776, La Serena / fecha 19/08/2026 / somos 1 / ida y vuelta / destino O'Higgins 1875, Rancagua",Cotización generada
pot_532,0,buenos días - mi nombre es Miguel,Potencial cliente
cot_394,1,"Hola ; destino av. san martín 1119, valparaíso ; hora 14:00 👍!",Cotizando
gen_274,5,"HORA 19:15 FECHA 17 DE SEPTIEMBRE DE 2026 DESTINO ALAMEDA 1501, VIÑA DEL MAR ORIGEN AV. PROVIDENCIA 1023, CONCEPCIÓN IDA Y VUELTA SOMOS 5 CON AIRE ACONDICIONADO",Cotización generada
pot_204,2,QUÉ TAL - MI NOMBRE ES LUIS,Potencial cliente
pot_56,0,BUENAS NOCHES!,Potencial cliente
cot_119,4,"ORIGEN LOS CARRERA 806, TEMUCO / DESTINO O'HIGGINS 2217, VIÑA DEL MAR / SOMOS 8 👋",Cotizando
gen_126,0,"fecha 21/02/2025 ; hora 13:45 ; somos 15 ; origen Los Carrera 2287, Rancagua ; destino Av. Kennedy 203, Concepción ; solo ida 👋",Cotización generada
gen_382,2,"hora 13:30 | somos 1 | fecha 06/09/2025 | destino O'Higgins 822, Santiago | origen Baquedano 2358, La Serena | ida y vuelta.",Cotización generada
gen_355,2,"Destino alameda 934, la serena somos 3 fecha 28/12/2025 origen av. kennedy 1768, rancagua hora 21:00 ida y vuelta 😊",Cotización generada
gen_229,4,"origen Av. Providencia 1411, Temuco | somos 25 | ida y vuelta | destino Av. Kennedy 426, Viña del Mar | hora 09:30 | fecha 26/11/2025 👍",Cotización generada
pot_553,2,holaaa - mi correo es maría@yahoo.com,Potencial cliente
gen_402,0,"Ida y vuelta ; origen av. providencia 2064, temuco ; somos 4 ; destino baquedano 1010, concepción ; fecha 08/08/2025 ; hora 09:00",Cotización generada
pot_203,2,qué tal - cómo lo hago? 🙌 - mi correo es pedro@gmail.com!!,Potencial cliente
pot_123,1,buenas 😊 | mi correo es maría34@outlook.com,Potencial cliente
gen_353,4,"origen Alameda 1942, Santiago ida y vuelta fecha 02/05/2025 hora 18:00 somos 20 destino Baquedano 2223, Temuco 👍",Cotización generada
cot_176,2,buenas tardes fecha 08/10/2026 somos 25 me ayudan con la cotización 🙌!!,Cotizando
pot_487,1,holaaa ; me ayudan con info?,Potencial cliente
pot_535,3,buenas - tienen disponibilidad?,Potencial cliente
cot_88,4,buenas noches ; solo ida ; somos 10 🙌,Cotizando
pot_428,1,buenas me gustaría cotizar?,Potencial cliente
gen_404,5,"fecha 12/06/2026 ; origen Av. Perú 1805, Rancagua ; ida y vuelta ; somos 8 ; hora 07:00 ; destino Los Carrera 1511, Concepción ; dos sillas para niños 👋",Cotización generada
cot_355,1,"ORIGEN AV. PERÚ 1097, TEMUCO / DESTINO BAQUEDANO 2483, ANTOFAGASTA / SOMOS 2 / ME AYUDAN CON LA COTIZACIÓN",Cotizando
gen_149,1,"somos 3 / destino O'Higgins 1565, Temuco / origen Av. Kennedy 2446, Viña del Mar / fecha 30/01/2025 / ida y vuelta / hora 07:45 😊!",Cotización generada
pot_44,2,Buenas tardes mi nombre es valentina,Potencial cliente
gen_482,2,"Solo ida - fecha 16 de mayo de 2025 - origen los carrera 869, antofagasta - hora 17:15 - destino av. san martín 1785, viña del mar - somos 1 - maletas grandes 🙌!",Cotización generada
cot_597,4,"ORIGEN AV. PROVIDENCIA 1897, TEMUCO DESTINO ALAMEDA 2374, TEMUCO 👋",Cotizando
cot_512,2,"origen Av. San Martín 563, Valparaíso ; destino Av. Perú 273, Rancagua ; me ayudan con la cotización 😊",Cotizando
cot_447,2,buenos días | solo ida | somos 40!,Cotizando
gen_219,5,"destino Av. Perú 577, Viña del Mar fecha 29/12/2025 solo ida hora 10:15 origen Baquedano 71, La Serena somos 12",Cotización generada
pot_189,1,Hola! hay cupos? mi correo es pedro@yahoo.com,Potencial cliente
gen_204,3,"ORIGEN ALAMEDA 70, TEMUCO / HORA 22:45 / DESTINO BAQUEDANO 630, ANTOFAGASTA / FECHA 27/07/2026 / SOMOS 1 / SOLO IDA 😊",Cotización generada
gen_203,3,"IDA Y VUELTA ORIGEN LOS CARRERA 608, RANCAGUA SOMOS 8 FECHA 31/01/2026 HORA 09:30 DESTINO ALAMEDA 2118, TEMUCO...",Cotización generada
gen_509,0,"somos 30 / hora 12:00 / destino Av. Perú 326, Concepción / ida y vuelta / origen Alameda 1253, Temuco / fecha 31 de mayo de 2026 👋",Cotización generada
gen_508,4,"somos 40 destino Av. Providencia 289, Temuco origen Av. Kennedy 1416, Rancagua hora 19:30 ida y vuelta fecha 09/11/2025 🙌",Cotización generada
cot_560,0,"origen O'Higgins 228, Viña del Mar | destino Av. Perú 649, Concepción | somos 40",Cotizando
gen_245,4,"hora 17:15 destino Av. Perú 535, Viña del Mar origen O'Higgins 2315, Santiago somos 40 solo ida fecha 14/11/2025 👋...",Cotización generada
gen_400,2,"destino Alameda 2037, Santiago ; fecha 03/06/2025 ; hora 14:15 ; somos 50 ; origen Alameda 1850, La Serena ; ida y vuelta 😊",Cotización generada
gen_139,1,"destino Los Carrera 627, Santiago origen Av. Kennedy 1288, Rancagua fecha 23/08/2026 hora 15:30 somos 12 ida y vuelta con factura 👍",Cotización generada
pot_147,0,Qué tal ; me ayudan con info? 👋 ; mi correo es daniel@hotmail.com,Potencial cliente
pot_77,2,buenas mi nombre es Miguel RUT 26.972.538-6 mi correo es miguel81@hotmail.com!!,Potencial cliente
cot_148,0,"Destino av. providencia 2049, concepción ; hora 07:30 ; me ayudan con la cotización 🙌",Cotizando
gen_149,3,"DESTINO LOS CARRERA 749, VALPARAÍSO ORIGEN AV. SAN MARTÍN 1144, CONCEPCIÓN SOMOS 15 HORA 13:30 FECHA 04/07/2026 SOLO IDA 👍...",Cotización generada
cot_166,1,"buenas | origen Av. Perú 34, La Serena | destino O'Higgins 2375, Temuco | somos 6 👍",Cotizando
gen_238,3,"Destino baquedano 1297, viña del mar ida y vuelta somos 8 hora 19:45 origen av. kennedy 1076, concepción fecha 16/08/2026",Cotización generada
cot_382,0,solo ida | somos 8.,Cotizando
pot_351,1,buenas noches me ayudan con info?.,Potencial cliente
gen_417,0,"HORA 09:45 - SOLO IDA - DESTINO BAQUEDANO 1249, LA SERENA - FECHA 01/06/2026 - ORIGEN ALAMEDA 757, LA SERENA - SOMOS 25 🙌...",Cotización generada
gen_428,3,"ida y vuelta hora 08:00 origen Alameda 1867, Viña del Mar fecha 19 de julio de 2026 somos 4 destino Av. San Martín 18, Santiago 👋",Cotización generada
pot_400,3,Buenas | me interesa el servicio?.,Potencial cliente
pot_125,2,buenas tardes ; mi nombre es Daniel ; RUT 15.117.715-1,Potencial cliente
gen_123,0,"origen Baquedano 1547, Concepción fecha 23/06/2026 destino Los Carrera 1941, La Serena somos 3 hora 21:00 solo ida",Cotización generada
cot_397,2,"hola! ; destino Los Carrera 1785, Rancagua ; hora 07:00.",Cotizando
cot_582,4,"Buenos días origen o'higgins 1982, la serena fecha 13 de junio de 2025",Cotizando
cot_564,1,"buenas - origen Baquedano 742, Antofagasta - destino Los Carrera 498, Concepción - somos 5 - me ayudan con la cotización 😊",Cotizando
pot_506,1,Holaaa hay cupos? 🙌!,Potencial cliente
cot_506,1,Hola fecha 13/12/2025 somos 20 👋...,Cotizando
gen_17,5,"destino O'Higgins 2221, Temuco ; fecha 25/05/2025 ; hora 06:15 ; somos 3 ; solo ida ; origen Alameda 477, Rancagua 👍",Cotización generada
cot_354,1,"Buenas noches - origen av. perú 1893, santiago - destino alameda 1765, santiago - me ayudan con la cotización",Cotizando
gen_589,3,"ORIGEN AV. PERÚ 2188, TEMUCO - HORA 09:00 - SOMOS 1 - DESTINO LOS CARRERA 1812, LA SERENA - IDA Y VUELTA - FECHA 29 DE AGOSTO DE 2026!",Cotización generada
